cell_id	global_mCH	global_mCG	#non_clonal_reads	coverage	global_mCCC	#contact	clusters	subclusters
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_G2_AD001	0.07384733840900204	0.7681460226703307	1977999	27733731	0.02073937171542866	42656	L5	L5-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_G2_AD002	0.08269295184131674	0.8161794226334036	1782782	24785519	0.021020740463924405	43298	Sst	Sst-3
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_G2_AD004	0.05332222753236405	0.7621566108630897	2777727	38061798	0.01556692805423792	60670	L2/3	L2/3-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_G2_AD006	0.04079979159989672	0.7623907341465676	3008553	41349758	0.013704062017395479	72275	L2/3	L2/3-4
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_G2_AD007	0.03837340786920789	0.7633192389546746	2611634	36056122	0.012045299426173564	50011	L2/3	L2/3-3
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_G2_AD008	0.07434594501739372	0.8202336400466936	2190515	30058410	0.020913841665207555	46819	Pvalb	Pvalb-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_G2_AD010	0.0559340654015849	0.7812836343768832	2279425	31466194	0.015465079738315046	43811	L4	L4-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_G2_AD012	0.07499941181946233	0.7710282258193566	2251557	29214076	0.019973000706157686	74387	L2/3	L2/3-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_G3_AD001	0.03613409340022951	0.7843922165223339	2143071	29464800	0.011939604678406069	51697	L2/3	L2/3-3
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_G3_AD002	0.041604602091394195	0.7636288995804579	2123626	29867208	0.01194512435219107	41847	L2/3	L2/3-3
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_G3_AD004	0.04849876628159021	0.7788816051610937	2632513	36510907	0.01357027624453219	52797	L6	L6-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_G3_AD006	0.06255317244153889	0.7835650950206335	2448146	34132350	0.016559581807889516	50867	L2/3	L2/3-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_G3_AD007	0.026892377720956647	0.8044649000836562	2418882	32745246	0.009680086654551834	58604	Sst	Sst-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_G3_AD008	0.06715937429666707	0.7638355821741728	1887684	26505076	0.018134473662172346	37264	L2/3	L2/3-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_G3_AD010	0.05935354177481483	0.8138601642233703	2425852	32999880	0.020289078362491383	61192	Sst	Sst-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_G4_AD001	0.043183973825309405	0.8047639113283177	1905797	26419630	0.013899363054663655	46443	Ndnf	Ndnf-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_G4_AD002	0.054585432468183835	0.7720801085155398	2148596	29769199	0.01496629942405395	54247	L2/3	L2/3-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_G4_AD004	0.10131977661880597	0.8327969016059564	2460318	34082330	0.02629894846292388	54993	Sst	Sst-3
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_G4_AD006	0.07101158855326323	0.7889041200584747	2513800	35089217	0.019601395089352283	61454	L5	L5-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_G4_AD007	0.04037214415973665	0.7613609482790469	2398756	33744276	0.011961863133361865	45297	L2/3	L2/3-4
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_G4_AD008	0.05708570118784636	0.7582150111444429	2169994	30151993	0.016517584641721244	53050	L2/3	L2/3-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_G4_AD010	0.08888754941826028	0.818411931720022	2288947	31639407	0.022834009609918448	53601	Sst	Sst-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_G5_AD004	0.027855892151991517	0.772124193346361	1914600	25871394	0.01033186179470203	46811	L5	L5-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_G5_AD006	0.04039268770450248	0.770646972222899	1931203	26896194	0.01278500144986669	40490	L2/3	L2/3-4
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_G5_AD007	0.0510688595785459	0.8117369127694551	1637760	22276675	0.013696802125638929	37857	Ndnf	Ndnf-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_G5_AD008	0.06996222374548469	0.7821020762103862	1464601	20256972	0.018343839420600465	30674	L2/3	L2/3-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_G5_AD010	0.09341783383071564	0.8068707869731179	1255802	17445213	0.02269183624215634	22870	L5	L5-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_G6_AD001	0.008598864645938018	0.7581687343522401	2244995	31191003	0.008233642567354135	44285	OPC	OPC-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_G6_AD002	0.04223102372557031	0.7552832318679062	2064827	28205634	0.013028712626442257	53918	L2/3	L2/3-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_G6_AD004	0.09272242902980533	0.8280630080958469	2360299	32480962	0.02474823501043663	50665	Vip	Vip-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_G6_AD006	0.03682554377723755	0.8097888996758152	2559780	35524593	0.011709993578076932	47875	Ndnf	Ndnf-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_G6_AD008	0.009889823844364801	0.7683402603231856	2408291	32610235	0.008668724347035698	62821	OPC	OPC-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_G6_AD010	0.04974167347561139	0.7797778296881904	2373488	33185531	0.013262351534103342	45950	L5	L5-3
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_G6_AD012	0.057597168212607866	0.7682785842528886	2262554	31358194	0.01592610089150087	52954	L2/3	L2/3-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_G7_AD002	0.05697072856354557	0.8165159731101258	2200058	30740305	0.015603734248815613	46356	Sst	Sst-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_G7_AD004	0.022569635350953587	0.780818526763837	2515342	34316933	0.010005496269921938	64810	Astro	Astro-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_G7_AD006	0.04332835608338905	0.7653925378737912	2709881	37424688	0.013466309813895065	66822	L2/3	L2/3-4
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_G7_AD008	0.038832721745984455	0.7529189953697473	2260416	31134518	0.012359673226034507	56186	L2/3	L2/3-3
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_G7_AD010	0.03827233037361732	0.7526067803215379	2840580	38752858	0.011851627066865681	70056	L2/3	L2/3-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_G7_AD012	0.04522165002762271	0.7643903292348908	2737112	38269369	0.0129069979580039	53074	L2/3	L2/3-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_G8_AD001	0.03736758083387714	0.7556863832632686	2086321	28733948	0.012539240339498775	52755	L2/3	L2/3-4
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_G8_AD006	0.04861019875753083	0.7817805772050659	3038703	42186070	0.015134329924498303	65730	L5	L5-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_G8_AD007	0.04380135941417767	0.7833763749402199	2626362	35919337	0.012718332928619265	66096	L6	L6-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_G8_AD008	0.056800375362857466	0.7898232188327942	2432145	33954152	0.015553380011354553	46707	L5	L5-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_G8_AD012	0.051747382983803616	0.7759078445214536	2033131	28386555	0.015181230988376376	51633	L4	L4-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_G9_AD001	0.04096849126342588	0.7501761757383365	1183054	17107825	0.012230994367790649	23693	L2/3	L2/3-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_G9_AD002	0.06028328795539997	0.7552643325747883	1341424	19176377	0.015951761324773415	31370	L2/3	L2/3-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_G9_AD004	0.01867516790127495	0.7497665902642584	595690	8563707	0.0158899066016949	11669	MP	MP-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_G9_AD006	0.05897669015633555	0.7762560677836049	1670172	23770616	0.01653871452537606	43235	L2/3	L2/3-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_G9_AD007	0.006952260986764254	0.7376879804687291	1215438	17501404	0.006469189230561936	18643	MG	MG-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_G9_AD010	0.03607631835971431	0.7944268281509315	1414864	20123914	0.011527444371417225	35075	Ndnf	Ndnf-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_G9_AD012	0.018254405347339114	0.7835761400028777	1559732	21503731	0.008611630176915887	41785	Astro	Astro-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H10_AD001	0.041515279176381724	0.7647519024973435	1734023	24866328	0.012353687439713905	36097	L2/3	L2/3-3
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H10_AD002	0.010859583481705116	0.7502506349094514	2108222	29721281	0.007711224386030997	47921	ODC	ODC-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H10_AD006	0.0382648159445683	0.7558613746320344	2541344	36120828	0.011419682234247842	51503	L2/3	L2/3-4
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H10_AD007	0.04337785276387012	0.7611095040058395	2524052	36839161	0.01309141205059984	48195	L2/3	L2/3-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H10_AD008	0.010693376539638737	0.7687291040696329	2199173	31036079	0.009415072137452572	52358	OPC	OPC-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H10_AD010	0.06359955999777726	0.7794574940496558	2194886	30564497	0.016485821433397902	56395	L2/3	L2/3-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H10_AD012	0.046387969802085136	0.7615277461216533	2231505	31553816	0.012909122558717805	48231	L2/3	L2/3-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H11_AD001	0.04810297785999277	0.7621630823355842	1065558	15252256	0.018819821630890632	28781	L2/3	L2/3-4
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H11_AD004	0.008485100513503928	0.7673817264492792	1376746	18959787	0.00848332824704012	33851	MP	MP-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H11_AD006	0.05197151904425283	0.7815739885738309	1439841	20792483	0.015479741215589333	30255	L4	L4-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H11_AD007	0.05161876317503434	0.7698082332495237	1979568	28510668	0.014535822047575609	40181	L2/3	L2/3-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H11_AD008	0.04452640259578419	0.7710909066125052	855190	12401070	0.014518026701097248	19689	L5	L5-3
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H11_AD012	0.05708941109161987	0.8181323474262607	1347951	19099360	0.016163326017821864	33376	Pvalb	Pvalb-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H12_AD001	0.010713030689399149	0.7685772269753826	1542429	22014577	0.008096097125441303	25429	ODC	ODC-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H12_AD002	0.011709300910237435	0.7535150826914178	1660797	23187251	0.008046031693753102	39254	Endo	Endo-3
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H12_AD004	0.015026431273806233	0.7720849524131328	1994788	27378452	0.011002299682178755	49784	ODC	ODC-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H12_AD006	0.009169403905411823	0.734621291097852	2125346	29443029	0.008359692616933761	49026	MG	MG-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H12_AD007	0.01658887688880329	0.778344521569159	1876007	26374845	0.007512169725645983	34829	Astro	Astro-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H12_AD008	0.00867664357055647	0.7279541670778409	1724932	23707770	0.00794840508976817	40123	MG	MG-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H12_AD010	0.006647170602752593	0.7099285998059485	1754884	24170144	0.006551886392663103	38234	MG	MG-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H1_AD001	0.04827039611317687	0.7431468503578442	2220253	31367089	0.015331426852882673	43763	L2/3	L2/3-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H1_AD002	0.06285150171658677	0.8178298203424231	2308693	32093875	0.017707146118482734	57530	Sst	Sst-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H1_AD006	0.017507224306109338	0.7810724200465641	3086443	41703655	0.010362305875438427	79047	Astro	Astro-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H1_AD007	0.00985433881896779	0.7684471378913011	2927546	39491466	0.009009390815436396	72923	OPC	OPC-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H1_AD008	0.0413957791720078	0.7688725667907725	2646200	36846006	0.013783295076591559	47078	L2/3	L2/3-3
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H1_AD010	0.01646454976007148	0.7264710766125237	3733263	50259138	0.010002221718532947	86113	MG	MG-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H1_AD012	0.04390026862718661	0.807518459507204	2122224	28878449	0.01408882679116503	51473	Ndnf	Ndnf-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H2_AD001	0.06129024557792637	0.7942025913771379	1119283	15918253	0.015041236228954011	20558	L5	L5-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H2_AD002	0.049877347687210624	0.8129879635653872	1591598	21993443	0.018101416108883803	38012	Vip	Vip-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H2_AD004	0.04942317286823656	0.7964988590934274	1853542	25660994	0.013121907460696238	42970	L6	L6-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H2_AD006	0.09923686743220887	0.8070558753943775	1909363	26660911	0.025181782223213423	43124	L5	L5-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H2_AD007	0.050164870492652204	0.7777143029886807	1727765	23971150	0.012849965697644572	41887	L4	L4-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H2_AD008	0.07379739049290042	0.7701476376606755	1647977	23027589	0.018735223447950422	36357	L6	L6-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H2_AD012	0.0071606451944524665	0.7438303571500091	1695277	23790192	0.006445044254539905	27342	MG	MG-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H3_AD002	0.008062163692681734	0.7820081702217583	2348562	32791801	0.006841821864770387	43893	OPC	OPC-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H3_AD004	0.03824620716137894	0.7608904130922659	2546729	34789044	0.012240147393686509	63999	L2/3	L2/3-3
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H3_AD006	0.04891893214509513	0.7780034861824243	2693190	36826009	0.01345024686252883	62458	L4	L4-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H3_AD007	0.008861525931043196	0.7740497171846612	2268392	30582493	0.007146845947179915	54956	OPC	OPC-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H3_AD008	0.03679139552701082	0.7478355605589344	2324653	31826371	0.011500460515332567	58543	L2/3	L2/3-4
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H3_AD012	0.049066161494373164	0.7944522947348444	2237971	31025031	0.013196291821489332	44880	L6	L6-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H4_AD002	0.08265527532607088	0.7915231268428311	1976229	27653319	0.02046323748860679	46397	L5	L5-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H4_AD004	0.007721879347375576	0.7207151631682956	2644316	35900428	0.007299837401407115	58508	MG	MG-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H4_AD007	0.03478345932870776	0.7657569528368539	2379541	33165894	0.010185649584994174	43136	L2/3	L2/3-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H4_AD008	0.010648393186816844	0.7645087692238003	2344433	32560899	0.007592114960251074	40569	ODC	ODC-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H4_AD010	0.07567628642010603	0.7886800573360325	2218613	30597315	0.019066017519628133	51284	L5	L5-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H4_AD012	0.01199969808121496	0.7523513543324282	2553215	34449691	0.007771210845123776	65405	Endo	Endo-3
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H5_AD002	0.03853587923160706	0.766764846521982	1679345	23299556	0.01149543006810356	41979	L2/3	L2/3-4
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H5_AD004	0.010795584229519619	0.7628267611557777	1954293	26661277	0.008110409318176297	47590	ODC	ODC-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H5_AD006	0.03965037095837314	0.8071068082414701	1999465	28140510	0.01317917254058236	34976	Vip	Vip-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H5_AD008	0.018825140211945965	0.7707061294981951	1717268	23344917	0.008997332575193785	45574	Astro	Astro-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H5_AD010	0.0544781151378813	0.8205898729785837	1714296	23673302	0.014293292696419888	40121	Pvalb	Pvalb-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H5_AD012	0.04055870368964383	0.7698279354547748	1768273	24499184	0.012023827968725791	42041	L2/3	L2/3-4
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H6_AD002	0.07117530349788521	0.766873948936775	709385	10260998	0.027586471187220112	15114	L2/3	L2/3-4
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H6_AD004	0.05730813793551949	0.7649493105794979	3018897	41051696	0.02471397141022691	73879	L2/3	L2/3-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H6_AD006	0.05565967588109274	0.7748138299417108	2568587	35762432	0.019393031433763988	60204	L6	L6-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H6_AD007	0.016665177567919895	0.7766309949149643	2202803	30642615	0.008637656351608975	57297	ODC	ODC-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H6_AD008	0.0571719777616908	0.7645757813438478	1626367	22630704	0.015606261874329687	27798	L6	L6-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H6_AD010	0.034352733378638096	0.8022263583290153	2458999	33496725	0.011940030970388923	67163	Ndnf	Ndnf-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H6_AD012	0.011963673672008934	0.7724371630392984	2226877	29947749	0.008524150651005149	57303	ODC	ODC-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H7_AD001	0.09523374790445226	0.7922717549649761	1612383	21748828	0.024599901123415896	54109	L5	L5-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H7_AD002	0.08769619386561098	0.8004868566959371	1986431	27840962	0.02207378992003234	52098	L5	L5-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H7_AD004	0.04227060928948868	0.8110821456035173	2266598	31129273	0.013049477141778232	56444	Vip	Vip-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H7_AD007	0.012175456021770377	0.7695094247309976	2377697	32094672	0.008604295230556938	56980	Endo	Endo-3
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H7_AD008	0.00957739642940877	0.7372747542789924	1952096	26560656	0.007935731547431421	45449	Endo	Endo-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H7_AD010	0.055028557702723	0.758430921321812	2198328	30336496	0.014463469006552754	57294	L2/3	L2/3-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H7_AD012	0.009770979995106286	0.7722088023004579	2038932	29063728	0.007152986674988207	31741	Endo	Endo-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H8_AD001	0.04729192432757984	0.770850805792429	1756630	24799071	0.01449307762859246	45491	L2/3	L2/3-3
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H8_AD002	0.017342194537267354	0.7818698739226865	1848207	25408679	0.009007773456143335	51110	Astro	Astro-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H8_AD004	0.05171953058509271	0.7820281249007757	2262827	32018011	0.013983488702971458	49486	L5	L5-3
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H8_AD006	0.05321158640323919	0.815315035116052	2338265	32827342	0.014303305252301342	48765	Sst	Sst-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H8_AD007	0.07001055932108564	0.81152649338965	2473586	34413483	0.01794164190758724	58488	Pvalb	Pvalb-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H8_AD012	0.0367569484097669	0.8073944167278683	2650122	36421255	0.012131745480740723	73031	Sst	Sst-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H9_AD001	0.02512006256194563	0.7852617732768473	1548744	22061246	0.010581478274158219	36297	Astro	Astro-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H9_AD002	0.033234237089954564	0.7498943396688698	1785507	25155830	0.012165799532508166	47994	L2/3	L2/3-4
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H9_AD004	0.08036817421330548	0.826189333040687	2018996	28266556	0.02107715969925606	51737	Pvalb	Pvalb-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H9_AD006	0.05555323997914263	0.7839764182827994	1971114	27836869	0.016530753479877	49975	L4	L4-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H9_AD007	0.05613008333392614	0.7622759147690689	1946167	27926957	0.014950069847311946	39256	L6	L6-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H9_AD008	0.060096268688511575	0.77220353888011	1751350	25135875	0.01651792245793709	37398	L2/3	L2/3-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_1_UMB5577_2_H9_AD010	0.051457340191214986	0.784126289085509	1714371	24649384	0.014300769577297793	35525	L5	L5-3
181218_snm3Cseq_hs_21yr_BA10_UMB5577_3_UMB5577_3_A10_AD008	0.04360360858453773	0.7702248648511834	671237	8406264	0.013909608393638674	10525	L2/3	L2/3-3
181218_snm3Cseq_hs_21yr_BA10_UMB5577_3_UMB5577_3_A10_AD010	0.009367967046711242	0.7271501277437805	3026052	37949261	0.00866662324240595	64985	MG	MG-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_3_UMB5577_3_A10_AD012	0.011370072929412788	0.7737396650601096	3062497	39115601	0.0081671172658499	45058	ODC	ODC-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_3_UMB5577_3_A12_AD007	0.007901505667548403	0.727960410014233	3897883	51956507	0.007446275717470582	53725	MG	MG-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_3_UMB5577_3_A12_AD008	0.0209619302471677	0.7734316253787977	3197754	41454474	0.009879088629620728	69252	Astro	Astro-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_3_UMB5577_3_A12_AD012	0.008537412930273713	0.7860919269390401	4228934	54322934	0.008045094013683831	81694	MP	MP-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_3_UMB5577_3_A1_AD007	0.07712876164764856	0.8011022977864851	2182684	30137198	0.020884338260393993	45623	L5	L5-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_3_UMB5577_3_A1_AD008	0.043646729842438524	0.811149285816139	2527067	34526650	0.014752018271503117	48626	Vip	Vip-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_3_UMB5577_3_A1_AD012	0.03712173029062524	0.7431320974778772	2878950	39154009	0.013369163539756214	68165	L2/3	L2/3-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_3_UMB5577_3_A2_AD008	0.06157659287468591	0.7801914068943181	2759456	35639189	0.016791137847553372	61591	L5	L5-3
181218_snm3Cseq_hs_21yr_BA10_UMB5577_3_UMB5577_3_A2_AD010	0.03834137183727646	0.7589120881538225	3317535	42748089	0.011576002590416877	78610	L2/3	L2/3-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_3_UMB5577_3_A2_AD012	0.05545306322484554	0.8156827819715465	2273415	29174694	0.014801599101331483	50576	Sst	Sst-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_3_UMB5577_3_A3_AD007	0.10192056806223708	0.8251337078383302	2385173	33316507	0.0266054219360004	44654	Vip	Vip-2
181218_snm3Cseq_hs_21yr_BA10_UMB5577_3_UMB5577_3_A3_AD008	0.01247734445386962	0.7217900759279415	3095056	41458958	0.008291843490124321	55666	Endo	Endo-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_3_UMB5577_3_A3_AD012	0.05205132824838371	0.7849180448527563	2916690	39010661	0.01450813199362351	71678	L4	L4-1
181218_snm3Cseq_hs_21yr_BA10_UMB5577_3_UMB5577_3_A4_AD008	0.09015195472638982	0.8174704699086843	1096286	14599662	0.022644687893136943	20406	Sst	Sst-3
181218_snm3Cseq_hs_21yr_BA10_UMB5577_3_UMB5577_3_A4_AD010	0.035562097576389465	0.76156667036235	971684	12826673	0.010850972175171369	15581	L2/3	L2/3-4
